Station,Date,Time,SampleDescription,FieldNotes,Weather,AirTemp,WindVelocity,WindDirection,NorthLat,WestLong,Chla,Pheophytin,TotAlkalinity,TotAmmonia,DissAmmonia,DissBromide,DissCalcium,TotChloride,DissChloride,DissNitrateNitrite,DOC,TOC,DON,TON,DissOrthophos,TotPhos,DissSilica,TDS,TSS,VSS,TKN,Depth,Secchi,Microcystis,LightExtinction,SpCndSurface,DOSurface,DOpercentSurface,WTSurface,TurbiditySurface,pHSurface,SpCndBottom,DOBottom,DOpercentBottom,WTBottom,TurbidityBottom,pHBottom
D11,4/28/1977,13:00,,NA,NA,66.2,NA,NA,NA,NA,10.19,5.56,NA,0.05,NA,NA,NA,2810,NA,0.63,NA,NA,NA,0.3,0.08,0.24,14,NA,NA,NA,0.3,NA,32,NA,0.85,9160,9.2,NA,18,25,8,NA,NA,NA,NA,NA,NA
D11,5/27/1977,15:00,,NA,NA,68,NA,NA,NA,NA,7.41,5.44,NA,0.02,NA,NA,NA,1810,NA,0.51,NA,NA,0.2,0.4,0.09,0.14,14,NA,NA,NA,0.4,NA,34,NA,0.98,6150,NA,NA,18,25,NA,NA,NA,NA,NA,NA,NA
D11,6/10/1977,14:00,,NA,NA,68,NA,NA,NA,NA,11.42,4.55,NA,0.08,NA,NA,NA,2760,NA,0.44,NA,NA,0.3,0.3,0.13,0.18,13,NA,NA,NA,0.4,NA,30,NA,1.21,9630,7.9,NA,21,18,8,NA,NA,NA,NA,NA,NA
D11,7/14/1977,17:00,,NA,NA,80.6,15,NA,NA,NA,11.12,5.56,NA,0.08,NA,NA,NA,3300,NA,0.32,NA,NA,NA,NA,0.06,0.18,10,NA,NA,NA,0.1,NA,24,NA,1.21,10280,8.4,NA,22,18,8,NA,NA,NA,NA,NA,NA
D11,7/25/1977,13:00,,NA,NA,75.2,NA,NA,NA,NA,9.57,5.83,NA,NA,NA,NA,NA,2850,NA,0.38,NA,NA,0.2,0.3,0.1,0.24,11,NA,NA,NA,0.3,NA,36,NA,NA,8680,8.2,NA,23,20,8,NA,NA,NA,NA,NA,NA
D11,8/11/1977,16:00,,NA,NA,78.8,NA,NA,NA,NA,5.25,18.83,NA,NA,NA,NA,NA,3060,NA,0.3,NA,NA,NA,0.3,0.08,0.23,12,NA,NA,NA,0.3,NA,30,NA,NA,9450,8.4,NA,22,23,8.1,NA,NA,NA,NA,NA,NA
D11,8/26/1977,16:00,,NA,NA,77,NA,NA,NA,NA,13.12,10.03,NA,NA,NA,NA,NA,3250,NA,0.33,NA,NA,0.2,0.2,0.08,0.23,10,NA,NA,NA,0.2,NA,30,NA,NA,10700,NA,NA,23,21,8.1,NA,NA,NA,NA,NA,NA
D11,9/8/1977,14:00,,NA,NA,87.8,NA,NA,NA,NA,11.58,12.16,NA,0.01,NA,NA,NA,3480,NA,0.21,NA,NA,0.2,0.4,0.08,0.14,8.7,NA,NA,NA,0.4,NA,38,NA,NA,10700,8.8,NA,24,17,8,NA,NA,NA,NA,NA,NA
D11,9/22/1977,14:00,,NA,NA,77,NA,NA,NA,NA,12.04,4.4,NA,0.16,NA,NA,NA,3040,NA,0.27,NA,NA,NA,0.2,0.08,0.17,10,NA,NA,NA,0.4,NA,40,NA,NA,9220,8.5,NA,22,13,NA,NA,NA,NA,NA,NA,NA
D11,10/6/1977,13:00,,NA,NA,69.8,NA,NA,NA,NA,13.28,4.9,NA,NA,NA,NA,NA,3100,NA,0.35,NA,NA,0.1,0.7,0.08,0.3,10,NA,NA,NA,0.7,NA,36,NA,NA,9400,8.5,NA,20,17,8,NA,NA,NA,NA,NA,NA
D11,10/21/1977,14:00,,NA,NA,69.8,NA,NA,NA,NA,7.26,3.51,NA,0.07,NA,NA,NA,3440,NA,0.34,NA,NA,NA,NA,0.1,0.1,10,NA,NA,NA,0.1,NA,46,NA,NA,10700,9,NA,19,10,7.9,NA,NA,NA,NA,NA,NA
D11,11/17/1977,10:00,,NA,NA,64.4,NA,NA,NA,NA,2.84,2.25,NA,0.11,NA,NA,NA,2650,NA,0.47,NA,NA,NA,NA,0.1,0.13,15,NA,NA,NA,0.1,NA,46,NA,NA,8000,8.6,NA,15,14,7.8,NA,NA,NA,NA,NA,NA
D11,12/7/1977,13:00,,NA,NA,57.2,NA,NA,NA,NA,2.78,1.51,NA,0.09,NA,NA,NA,3400,NA,0.51,NA,NA,NA,NA,0.1,0.24,14,NA,NA,NA,0.1,NA,52,NA,NA,12200,9.1,NA,14,10,7.8,NA,NA,NA,NA,NA,NA
D11,1/19/1978,13:00,,NA,NA,57.2,NA,NA,NA,NA,2.96,3.15,NA,0.09,NA,NA,NA,8,NA,2.1,NA,NA,1.6,1.8,0.06,0.12,13,NA,NA,NA,1.9,NA,6,NA,NA,195,9.7,NA,11,400,8.2,NA,NA,NA,NA,NA,NA
D11,2/17/1978,14:00,,NA,NA,53.6,NA,NA,NA,NA,1.73,0.03,NA,0.07,NA,NA,NA,13,NA,0.54,NA,NA,0.3,0.3,0.05,0.18,17,NA,NA,NA,0.4,NA,18,NA,0.56,223,10.5,NA,11,72,7.6,NA,NA,NA,NA,NA,NA
D11,3/7/1978,15:00,,NA,NA,64.4,NA,NA,NA,NA,1.61,0.9,NA,0.06,NA,NA,NA,18,NA,0.51,NA,NA,0.4,0.4,0.08,0.13,16,NA,NA,NA,0.5,NA,24,NA,0.89,243,9.3,NA,14,40,7.6,NA,NA,NA,NA,NA,NA
D11,4/6/1978,16:00,,NA,NA,51.8,NA,NA,NA,NA,2.78,1.57,NA,0.04,NA,NA,NA,19,NA,0.51,NA,NA,0.3,0.3,0.07,0.12,16,NA,NA,NA,0.3,NA,34,NA,NA,242,9.2,NA,15,27,7.7,NA,NA,NA,NA,NA,NA
D11,4/20/1978,16:00,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,NA,NA,NA,NA,0.31,NA,NA,0.4,0.4,NA,0.12,16,NA,NA,NA,0.4,NA,28,NA,NA,267,9.5,NA,15,17,7.6,NA,NA,NA,NA,NA,NA
D11,5/4/1978,15:00,,NA,NA,73.4,12,NA,NA,NA,2.16,2.24,NA,0.05,NA,NA,NA,14,NA,0.3,NA,NA,0.2,0.2,0.06,0.1,16,NA,NA,NA,0.3,NA,32,NA,NA,175,8.6,NA,18,22,7.7,NA,NA,NA,NA,NA,NA
D11,5/18/1978,14:00,,NA,NA,80.6,3,NA,NA,NA,3.4,4.48,NA,0.04,NA,NA,NA,NA,NA,0.3,NA,NA,0.3,0.7,NA,NA,15,NA,NA,NA,0.7,NA,34,NA,NA,180,8.8,NA,20,23,7.8,NA,NA,NA,NA,NA,NA
D11,6/15/1978,12:00,,NA,NA,71.6,5,NA,NA,NA,7.97,4.4,NA,0.03,NA,NA,NA,20,NA,0.31,NA,NA,0.4,0.4,0.08,0.17,15,NA,NA,NA,0.4,NA,20,NA,NA,230,8.7,NA,22,36,7.8,NA,NA,NA,NA,NA,NA
D11,6/30/1978,14:00,,NA,NA,NA,NA,NA,NA,NA,7.87,5.44,NA,0.01,NA,NA,NA,NA,NA,0.36,NA,NA,0.4,0.5,NA,NA,14,NA,NA,NA,0.5,NA,NA,NA,NA,1200,9,NA,NA,50,7.9,NA,NA,NA,NA,NA,NA
D11,7/13/1978,12:00,,NA,NA,77,NA,NA,NA,NA,6.42,4.97,NA,NA,NA,NA,NA,286,NA,0.38,NA,NA,0.3,0.4,0.08,0.15,15,NA,NA,NA,0.4,NA,26,NA,NA,1600,7.6,NA,22,36,7.9,NA,NA,NA,NA,NA,NA
D11,7/27/1978,11:00,,NA,NA,78.8,NA,NA,NA,NA,4.94,5.8,NA,0.01,NA,NA,NA,NA,NA,0.32,NA,NA,0.2,0.4,NA,NA,15,NA,NA,NA,0.4,NA,18,NA,NA,2490,8.1,NA,23,38,7.9,NA,NA,NA,NA,NA,NA
D11,8/11/1978,11:00,,NA,NA,NA,NA,NA,NA,NA,11.12,10.19,NA,NA,NA,NA,NA,936,NA,0.28,NA,NA,0.1,0.6,0.09,0.18,20,NA,NA,NA,0.6,NA,20,NA,NA,3450,8.7,NA,NA,28,7.8,NA,NA,NA,NA,NA,NA
D11,8/24/1978,10:00,,NA,NA,64.4,NA,NA,NA,NA,7.9,5.53,NA,NA,NA,NA,NA,NA,NA,0.22,NA,NA,0.2,0.4,NA,NA,14,NA,NA,NA,0.4,NA,22,NA,NA,2140,7.8,NA,21,50,7.8,NA,NA,NA,NA,NA,NA
D11,9/14/1978,15:00,,NA,NA,75.2,1,NA,NA,NA,3.71,4.26,NA,0.01,NA,NA,NA,264,NA,0.2,NA,NA,0.4,0.4,0.08,0.15,14,NA,NA,NA,0.4,NA,12,NA,NA,1250,8,NA,21,33,7.8,NA,NA,NA,NA,NA,NA
D11,9/28/1978,15:00,,NA,NA,80.6,NA,NA,NA,NA,5.56,5.65,NA,NA,NA,NA,NA,NA,NA,0.24,NA,NA,0.2,0.4,NA,NA,16,NA,NA,NA,0.4,NA,22,NA,0.89,637,8,NA,21,32,NA,NA,NA,NA,NA,NA,NA
D11,10/12/1978,13:00,,NA,NA,82.4,NA,NA,NA,NA,5.43,4.66,NA,0.03,NA,NA,NA,105,NA,0.23,NA,NA,0.3,0.3,0.09,0.14,15,NA,NA,NA,0.3,NA,32,NA,NA,525,8,NA,21,29,7.4,NA,NA,NA,NA,NA,NA
D11,10/26/1978,14:00,,NA,NA,NA,NA,NA,NA,NA,5.43,3.55,NA,NA,NA,NA,NA,NA,NA,0.24,NA,NA,0.3,0.4,NA,NA,14,NA,NA,NA,0.4,NA,NA,NA,NA,804,8.7,NA,NA,28,7.7,NA,NA,NA,NA,NA,NA
D11,11/8/1978,11:00,,NA,NA,71.6,NA,NA,NA,NA,6.55,4.75,NA,NA,NA,NA,NA,330,NA,0.32,NA,NA,0.3,0.4,0.09,0.16,14,NA,NA,NA,0.4,NA,16,NA,NA,1380,8.6,NA,16,32,7.6,NA,NA,NA,NA,NA,NA
D11,12/7/1978,13:00,,NA,NA,44.6,NA,NA,NA,NA,2.47,3.78,NA,0.1,NA,NA,NA,133,NA,0.37,NA,NA,0.4,0.4,0.09,0.16,15,NA,NA,NA,0.5,NA,26,NA,NA,638,11.2,NA,8,27,7.6,NA,NA,NA,NA,NA,NA
D11,1/24/1979,13:00,,NA,NA,48.2,NA,NA,NA,NA,0.44,2.49,NA,NA,0.1,NA,NA,21,NA,0.87,NA,NA,0.5,0.5,0.08,0.15,13,NA,NA,NA,0.6,NA,28,NA,NA,233,9.8,NA,9,33,7.4,NA,NA,NA,NA,NA,NA
D11,2/22/1979,14:00,,NA,NA,50,8,NA,NA,NA,1.73,1.52,NA,NA,0.08,NA,NA,24,NA,0.65,NA,NA,0.3,NA,0.08,0.15,15,NA,NA,NA,0.6,NA,26,NA,NA,553,NA,NA,10,30,7.5,NA,NA,NA,NA,NA,NA
D11,3/8/1979,14:00,,NA,NA,71.6,NA,NA,NA,NA,1.98,0.9,NA,NA,0.04,NA,NA,16,NA,0.52,NA,NA,0.3,NA,0.03,0.12,17,NA,NA,NA,0.5,NA,38,NA,NA,213,9.6,NA,13,26,7.6,NA,NA,NA,NA,NA,NA
D11,3/22/1979,12:00,,NA,NA,66.2,NA,NA,NA,NA,2.85,0.82,NA,NA,0.06,NA,NA,NA,NA,0.41,NA,NA,0.2,NA,NA,NA,18,NA,NA,NA,0.3,NA,56,NA,NA,226,9.1,NA,14,14,7.5,NA,NA,NA,NA,NA,NA
D11,4/5/1979,12:00,,NA,NA,64.4,18,NA,NA,NA,1.61,1.13,NA,NA,0.05,NA,NA,18,NA,0.34,NA,NA,0.4,NA,0.06,0.12,16,NA,NA,NA,0.4,NA,28,NA,NA,234,9.5,NA,16,29,7.6,NA,NA,NA,NA,NA,NA
D11,4/20/1979,11:00,,NA,NA,60.8,5,NA,NA,NA,5.5,2.85,NA,NA,0.03,NA,NA,NA,NA,0.36,NA,NA,0.2,NA,NA,NA,17,NA,NA,NA,0.4,NA,28,NA,NA,310,9.4,NA,17,28,NA,NA,NA,NA,NA,NA,NA
D11,5/4/1979,11:00,,NA,NA,64.4,17,NA,NA,NA,6.55,3.37,NA,NA,0.01,NA,NA,98,NA,0.36,NA,NA,0.2,NA,0.08,0.16,17,NA,NA,NA,0.4,NA,28,NA,NA,577,8.9,NA,19,33,7.5,NA,NA,NA,NA,NA,NA
D11,5/24/1979,16:00,,NA,NA,80.6,15,NA,NA,NA,5.56,3.06,NA,NA,0.01,NA,NA,NA,NA,0.3,NA,NA,0.2,NA,NA,NA,16,NA,NA,NA,0.4,NA,10,NA,NA,454,8.5,NA,21,31,7.8,NA,NA,NA,NA,NA,NA
D11,7/5/1979,13:00,,NA,NA,71.6,NA,NA,NA,NA,8.53,6.03,NA,NA,0.02,NA,NA,401,NA,0.24,NA,NA,0.2,NA,0.09,0.16,14,NA,NA,NA,0.4,NA,16,NA,NA,1610,10.1,NA,23,50,NA,NA,NA,NA,NA,NA,NA
D11,7/19/1979,14:00,,NA,NA,82.4,8,NA,NA,NA,8.16,7.88,NA,NA,0.01,NA,NA,NA,NA,0.19,NA,NA,0.2,NA,NA,NA,12,NA,NA,NA,0.4,NA,24,NA,NA,3120,8.1,NA,23,30,7.9,NA,NA,NA,NA,NA,NA
D11,8/30/1979,13:00,,NA,NA,73.4,6,NA,NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA,NA,0.17,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,0.3,NA,24,NA,NA,3100,8.1,NA,22,26,8,NA,NA,NA,NA,NA,NA
D11,9/13/1979,11:00,,NA,NA,82.4,13,NA,NA,NA,18.68,7.84,NA,NA,0.03,NA,NA,1300,NA,0.16,NA,NA,0.4,NA,0.08,0.16,12,NA,NA,NA,0.8,NA,28,NA,NA,4310,7.4,NA,24,25,7.9,NA,NA,NA,NA,NA,NA
D11,10/26/1979,10:00,,NA,NA,62.6,4,NA,NA,NA,6.18,2.17,NA,NA,0.02,NA,NA,NA,NA,0.28,NA,NA,0.3,NA,NA,NA,14,NA,NA,NA,0.3,NA,26,NA,NA,2350,8.6,NA,19,22,7.8,NA,NA,NA,NA,NA,NA
D11,11/15/1979,14:00,,NA,NA,64.4,NA,NA,NA,NA,3.25,3.59,NA,NA,0.06,NA,NA,301,NA,0.37,NA,NA,0.2,NA,0.09,0.14,16,NA,NA,NA,0.4,NA,28,NA,NA,1090,8.2,NA,16,19,7.6,NA,NA,NA,NA,NA,NA
D11,12/12/1979,12:00,,NA,NA,51.8,NA,NA,NA,NA,2.01,3.56,NA,NA,0.07,NA,NA,96,NA,0.33,NA,NA,0.1,NA,0.08,0.13,17,NA,NA,NA,0.4,NA,36,NA,NA,491,9.9,NA,12,23,7.6,NA,NA,NA,NA,NA,NA
D11,2/14/1980,16:00,,NA,NA,51.8,6,NA,NA,NA,1.39,1.74,NA,NA,0.09,NA,NA,24,NA,0.38,NA,NA,0.1,NA,0.05,0.1,15,NA,NA,NA,0.4,NA,32,NA,NA,235,10.1,NA,11,29,7.4,NA,NA,NA,NA,NA,NA
D11,3/13/1980,14:00,,NA,NA,60.8,6,NA,NA,NA,2.94,1.47,NA,NA,0.05,NA,NA,9,NA,0.25,NA,NA,0.2,NA,0.04,0.09,15,NA,NA,NA,0.4,NA,32,NA,1.05,163,10,NA,13,29,7.5,NA,NA,NA,NA,NA,NA
D11,4/11/1980,15:00,,NA,NA,NA,12,NA,NA,NA,2.63,3.4,NA,NA,0.05,NA,NA,NA,58,0.26,NA,NA,0.2,NA,0.05,0.1,14,NA,NA,NA,0.4,NA,32,NA,1.12,370,9,NA,16,17,7.6,NA,NA,NA,NA,NA,NA
D11,5/8/1980,11:00,,NA,NA,62.6,6,NA,NA,NA,5.25,4.13,NA,NA,0.02,NA,NA,NA,25,0.22,NA,NA,0.2,NA,0.05,0.1,13,NA,NA,NA,0.4,NA,42,NA,1.21,204,8.8,NA,18,18,7.6,NA,NA,NA,NA,NA,NA
D11,5/22/1980,11:00,,NA,NA,62.6,15,NA,NA,NA,4.94,4.56,NA,NA,0.04,NA,NA,NA,NA,0.28,NA,NA,0.2,NA,NA,NA,13,NA,NA,NA,0.4,NA,24,NA,1.12,208,8.4,NA,19,22,7.6,NA,NA,NA,NA,NA,NA
D11,7/3/1980,11:00,,NA,NA,69.8,15,NA,NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA,28,0.24,NA,NA,0.2,NA,0.06,0.12,14,NA,NA,NA,0.3,NA,32,NA,0.98,230,7.8,NA,20,24,7.5,NA,NA,NA,NA,NA,NA
D11,7/18/1980,9:00,,NA,NA,69.8,10,NA,NA,NA,4.95,2.29,NA,NA,0.02,NA,NA,NA,NA,0.22,NA,NA,0.2,NA,NA,NA,15,NA,NA,NA,0.4,NA,24,NA,0.98,396,7.5,NA,21,27,7.6,NA,NA,NA,NA,NA,NA
D11,8/7/1980,16:00,,NA,NA,84.2,8,NA,NA,NA,3.96,3.28,NA,NA,0.02,NA,NA,NA,170,0.19,NA,NA,0.2,NA,0.07,0.12,14,NA,NA,NA,0.3,NA,29,NA,1.21,755,7.9,NA,23,22,7.7,NA,NA,NA,NA,NA,NA
D11,8/21/1980,15:00,,NA,NA,77,21,NA,NA,NA,5.69,3.03,NA,NA,0.03,NA,NA,NA,NA,0.19,NA,NA,0.2,NA,NA,NA,13,NA,NA,NA,0.4,NA,24,NA,0.89,1820,8.2,NA,22,28,7.8,NA,NA,NA,NA,NA,NA
D11,9/5/1980,15:00,,NA,NA,78.8,16,NA,NA,NA,9.14,7.26,NA,NA,0.02,NA,NA,NA,592,0.17,NA,NA,0.1,NA,0.07,0.17,12,NA,NA,NA,0.4,NA,28,NA,0.69,2340,8.3,NA,21,36,7.9,NA,NA,NA,NA,NA,NA
D11,9/18/1980,13:00,,NA,NA,71.6,9,NA,NA,NA,8.53,7.69,NA,NA,0.04,NA,NA,NA,NA,0.11,NA,NA,0.2,NA,NA,NA,11,NA,NA,NA,0.5,NA,16,NA,0.69,979,8.1,NA,20,38,7.8,NA,NA,NA,NA,NA,NA
D11,10/16/1980,12:00,,NA,NA,64.4,4,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA,119,0.18,NA,NA,0.2,NA,0.07,0.14,9.6,NA,NA,NA,0.4,NA,28,NA,0.89,622,NA,NA,18,26,7.8,NA,NA,NA,NA,NA,NA
D11,10/30/1980,13:00,,NA,NA,64.4,NA,NA,NA,NA,5.32,3.31,NA,NA,0.04,NA,NA,NA,NA,0.23,NA,NA,0.2,NA,NA,NA,11,NA,NA,NA,0.5,NA,26,NA,0.98,1190,8.4,NA,17,26,7.7,NA,NA,NA,NA,NA,NA
D11,1/16/1981,15:00,,NA,NA,57.2,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,938,0.41,NA,NA,0.2,NA,0.08,0.12,17,NA,NA,NA,0.4,NA,50,NA,1.74,3340,10.1,NA,10,12,7.7,NA,NA,NA,NA,NA,NA
D11,2/27/1981,11:00,,NA,NA,50,6,NA,NA,NA,NA,1.76,NA,NA,0.08,NA,NA,NA,22,0.43,NA,NA,0.1,NA,0.08,0.14,16,NA,NA,NA,0.5,NA,18,NA,1.05,266,9.4,NA,13,46,NA,NA,NA,NA,NA,NA,NA
D11,3/13/1981,10:00,,NA,NA,53.6,NA,NA,NA,NA,1.36,0.68,NA,NA,0.07,NA,NA,NA,80,0.43,NA,NA,0.2,NA,0.08,0.13,20,NA,NA,NA,0.4,NA,14,NA,1.15,490,9.3,NA,14,26,7.8,NA,NA,NA,NA,NA,NA
D11,3/27/1981,9:00,,NA,NA,55.4,20,NA,NA,NA,1.24,1.92,NA,NA,0.07,NA,NA,NA,NA,0.25,NA,NA,0.2,NA,NA,NA,17,NA,NA,NA,0.4,NA,28,NA,1.12,188,9.9,NA,13,31,NA,NA,NA,NA,NA,NA,NA
D11,4/15/1981,15:00,,NA,NA,64.4,21,NA,NA,NA,6.03,3.94,NA,NA,0.03,NA,NA,NA,41,0.28,NA,NA,0.2,NA,0.07,0.13,18,NA,NA,NA,0.4,NA,30,NA,0.98,319,9.5,NA,17,30,7.6,NA,NA,NA,NA,NA,NA
D11,5/14/1981,14:00,,NA,NA,66.2,17,NA,NA,NA,26.4,7.76,NA,NA,0.02,NA,NA,NA,310,0.2,NA,NA,0.2,NA,0.08,0.15,16,NA,NA,NA,0.3,NA,28,NA,0.79,1340,9,NA,20,33,8.1,NA,NA,NA,NA,NA,NA
D11,5/29/1981,15:00,,NA,NA,75.2,21,NA,NA,NA,27.79,14.36,NA,NA,0.02,NA,NA,NA,NA,0.07,NA,NA,0.2,NA,NA,NA,9.6,NA,NA,NA,0.5,NA,NA,NA,0.59,705,8.7,NA,21,58,8,NA,NA,NA,NA,NA,NA
D11,6/11/1981,14:00,,NA,NA,80.6,14,NA,NA,NA,4.64,5.68,NA,NA,0.05,NA,NA,NA,210,0.19,NA,NA,0.2,NA,0.08,0.18,9.7,NA,NA,NA,0.6,NA,20,NA,0.75,942,7.7,NA,22,46,7.8,NA,NA,NA,NA,NA,NA
D11,7/9/1981,12:00,,NA,NA,80.6,12,NA,NA,NA,2.32,3.71,NA,NA,0.06,NA,NA,NA,880,0.3,NA,NA,0.1,NA,0.1,0.17,11,NA,NA,NA,0.8,NA,18,NA,0.79,3220,7.5,NA,23,29,7.8,NA,NA,NA,NA,NA,NA
D11,8/6/1981,9:00,,NA,NA,75.2,11,NA,NA,NA,3.71,3.94,NA,NA,0.06,NA,NA,NA,865,0.29,NA,NA,0.2,NA,0.09,0.16,14,NA,NA,NA,0.4,NA,28,NA,0.95,3060,7.9,NA,22,26,7.9,NA,NA,NA,NA,NA,NA
D11,8/21/1981,11:00,,NA,NA,75.2,7,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA,NA,0.24,NA,NA,0.2,NA,NA,NA,14,NA,NA,NA,0.4,NA,24,NA,0.89,4000,8.3,NA,22,29,7.9,NA,NA,NA,NA,NA,NA
D11,9/4/1981,10:00,,NA,NA,64.4,15,NA,NA,NA,12.97,6.84,NA,NA,0.03,NA,NA,NA,1740,0.21,NA,NA,0.2,NA,0.09,0.18,11,NA,NA,NA,0.4,NA,40,NA,0.89,5820,8,NA,22,31,8,NA,NA,NA,NA,NA,NA
D11,10/7/1981,14:00,,NA,NA,69.8,14,NA,NA,NA,4.79,4.94,NA,NA,0.06,NA,NA,NA,1660,0.28,NA,NA,0.1,NA,0.11,0.18,14,NA,NA,NA,0.4,NA,28,NA,1.12,5660,7.6,NA,20,23,7.9,NA,NA,NA,NA,NA,NA
D11,10/22/1981,14:00,,NA,NA,75.2,NA,NA,NA,NA,2.78,2.78,NA,NA,0.07,NA,NA,NA,NA,0.32,NA,NA,0.2,NA,NA,NA,14,NA,NA,NA,0.4,NA,34,NA,1.15,6760,8,NA,19,21,7.8,NA,NA,NA,NA,NA,NA
D11,11/19/1981,12:00,,NA,NA,59,3,NA,NA,NA,1.39,1.97,NA,NA,0.1,NA,NA,NA,290,0.4,NA,NA,0.2,NA,0.11,0.17,17,NA,NA,NA,0.4,NA,40,NA,1.25,1220,8,NA,15,21,7.6,NA,NA,NA,NA,NA,NA
D11,12/10/1981,17:00,,NA,NA,51.8,NA,NA,NA,NA,0.31,1.2,NA,NA,0.05,NA,NA,NA,13,0.22,NA,NA,0.2,NA,0.04,0.1,8,NA,NA,NA,0.4,NA,36,NA,NA,182,9.6,NA,12,21,7.5,NA,NA,NA,NA,NA,NA
D11,1/20/1982,14:10,,NA,NA,39.2,16,NA,NA,NA,NA,NA,NA,NA,0.07,NA,NA,NA,12,0.5,NA,NA,0.2,NA,0.05,0.1,16,NA,NA,NA,0.3,NA,36,NA,0.98,209,10.9,NA,8,26,7.2,NA,NA,NA,NA,NA,NA
D11,2/19/1982,14:30,,NA,NA,62.6,6,NA,NA,NA,2.47,0.42,NA,NA,0.03,NA,NA,NA,3,0.15,NA,NA,NA,NA,0.02,0.11,11,NA,NA,NA,0.2,NA,22,NA,0.66,92,11,NA,12,68,7,NA,NA,NA,NA,NA,NA
D11,3/4/1982,12:50,,NA,NA,55.4,11,NA,NA,NA,1.39,1.16,NA,NA,0.04,NA,NA,NA,6,0.19,NA,NA,0.2,NA,0.04,0.08,16,NA,NA,NA,0.2,NA,32,NA,1.15,140,10.2,NA,13,26,7.2,NA,NA,NA,NA,NA,NA
D11,3/18/1982,11:50,,NA,NA,51.8,6,NA,NA,NA,1.7,1.89,NA,NA,0.03,NA,NA,NA,NA,0.16,NA,NA,0.1,NA,NA,NA,16,NA,NA,NA,0.2,NA,44,NA,1.64,151,10.4,NA,12,15,7.4,NA,NA,NA,NA,NA,NA
D11,4/16/1982,11:00,,NA,NA,60.8,8,NA,NA,NA,2.32,0.7,NA,NA,0.03,NA,NA,NA,3,0.09,NA,NA,0.1,NA,0.02,0.08,13,NA,NA,NA,0.2,NA,22,NA,0.79,107,10.5,NA,13,38,7.2,NA,NA,NA,NA,NA,NA
D11,5/20/1982,12:05,,NA,NA,77,7,NA,NA,NA,NA,NA,NA,NA,0.05,NA,NA,NA,9,0.17,NA,NA,0.2,NA,0.05,0.12,14,NA,NA,NA,0.3,NA,NA,NA,NA,143,8.8,NA,19,24,7.3,NA,NA,NA,NA,NA,NA
D11,6/16/1982,13:35,,NA,NA,73.4,15,NA,NA,NA,11.27,2.86,NA,NA,0.03,NA,NA,NA,10,0.17,NA,NA,0.2,NA,0.04,0.14,14,NA,NA,NA,0.3,NA,NA,NA,0.69,169,9,NA,20,31,7.6,NA,NA,NA,NA,NA,NA
D11,6/30/1982,13:20,,NA,NA,68,11,NA,NA,NA,33.5,1.12,NA,NA,0.03,NA,NA,NA,NA,0.08,NA,NA,0.1,NA,NA,NA,10,NA,NA,NA,0.4,NA,20,NA,0.89,165,8.6,NA,20,28,7.6,NA,NA,NA,NA,NA,NA
D11,7/15/1982,13:15,,NA,NA,82.4,16,NA,NA,NA,39.37,5.56,NA,NA,0.02,NA,NA,NA,17,0.1,NA,NA,0.3,NA,0.04,0.13,9.5,NA,NA,NA,0.5,NA,24,NA,0.89,209,8.9,NA,23,27,7.9,NA,NA,NA,NA,NA,NA
D11,7/29/1982,13:35,,NA,NA,80.6,11,NA,NA,NA,8.8,3.94,NA,NA,0.03,NA,NA,NA,NA,0.16,NA,NA,0.2,NA,NA,NA,8.2,NA,NA,NA,0.4,NA,24,NA,0.79,358,8,NA,23,32,7.6,NA,NA,NA,NA,NA,NA
D11,8/12/1982,11:20,,NA,NA,80.6,4,NA,NA,NA,12.35,3.74,NA,NA,0.05,NA,NA,NA,36,0.18,NA,NA,NA,NA,0.06,0.12,13,NA,NA,NA,0.3,NA,28,NA,0.89,273,8.1,NA,24,26,7.6,NA,NA,NA,NA,NA,NA
D11,8/26/1982,12:10,,NA,NA,71.6,19,NA,NA,NA,6.64,5.29,NA,NA,0.04,NA,NA,NA,NA,0.17,NA,NA,0.1,NA,NA,NA,12,NA,NA,NA,0.3,NA,26,NA,0.75,574,8.3,NA,21,28,7.7,NA,NA,NA,NA,NA,NA
D11,9/14/1982,15:15,,NA,NA,69.8,22,NA,NA,NA,25.01,5.21,NA,NA,0.02,NA,NA,NA,17,0.1,NA,NA,0.1,NA,0.05,0.13,12,NA,NA,NA,0.3,NA,36,NA,1.12,197,8.7,NA,21,22,7.6,NA,NA,NA,NA,NA,NA
D11,9/23/1982,10:35,,NA,NA,69.8,4,NA,NA,NA,13.89,3.82,NA,NA,0.02,NA,NA,NA,NA,0.12,NA,NA,0.2,NA,NA,NA,14,NA,NA,NA,0.4,NA,42,NA,1.31,190,8.7,NA,20,16,7.5,NA,NA,NA,NA,NA,NA
